flowStartMilliseconds,sourceIPAddress,destinationIPAddress,sourceTransportPort,destinationTransportPort,Binary_Label,Attack_Type_enc
1619932203338,103.94.129.236,133.52.163.252,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.165.142,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.164.249,47696,389,0,Normal
1619932203338,72.25.103.174,133.52.18.237,443,32034,0,Normal
1619932203338,103.94.129.236,133.52.165.30,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.164.215,47696,389,0,Normal
1619932200329,103.48.252.208,133.52.140.254,46241,81,0,Normal
1619932203338,103.94.129.236,133.52.164.71,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.163.230,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.163.180,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.163.215,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.165.97,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.164.244,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.163.183,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.163.179,47696,389,0,Normal
1619932201129,106.74.195.83,202.25.85.33,52590,1494,0,Normal
1619932203338,103.94.129.236,133.52.163.217,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.165.182,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.165.75,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.164.187,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.166.238,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.165.202,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.164.96,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.165.151,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.165.177,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.165.10,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.165.119,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.165.74,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.165.208,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.165.95,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.165.20,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.165.114,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.165.3,47696,389,0,Normal
1619932203338,103.94.129.236,133.52.165.140,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.164.34,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.165.184,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.164.162,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.165.173,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.164.178,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.164.91,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.165.35,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.164.181,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.163.206,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.166.44,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.165.46,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.163.222,47696,389,0,Normal
1619932203339,163.93.140.236,220.56.167.26,0,0,0,Normal
1619932203339,103.94.129.236,133.52.163.169,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.164.163,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.165.8,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.163.253,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.165.102,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.165.146,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.165.5,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.165.32,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.164.202,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.165.169,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.163.177,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.166.106,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.165.59,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.165.131,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.163.226,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.164.224,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.164.161,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.165.98,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.165.7,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.165.199,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.163.96,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.166.16,47696,389,0,Normal
1619932203339,103.94.129.236,133.52.165.224,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.165.187,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.163.130,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.164.93,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.163.173,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.163.186,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.163.147,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.164.177,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.165.36,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.164.231,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.165.160,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.163.94,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.164.248,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.165.112,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.164.61,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.165.86,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.163.227,47696,389,0,Normal
1619932203340,146.72.239.203,133.227.41.91,1901,1900,0,Normal
1619932203340,103.94.129.236,133.52.164.100,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.165.104,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.164.118,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.165.211,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.164.145,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.166.242,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.165.117,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.165.249,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.163.117,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.163.89,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.165.33,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.164.207,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.163.234,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.163.176,47696,389,0,Normal
1619932203340,103.94.129.236,133.52.165.221,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.164.194,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.143,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.165.24,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.165.44,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.132,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.164.171,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.164.113,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.128,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.30,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.98,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.170,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.154,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.85,47696,389,0,Normal
1619932203341,52.111.73.238,133.227.13.26,42161,1433,0,Normal
1619932203341,103.94.129.236,133.52.163.149,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.41,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.165.228,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.133,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.165.17,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.165.41,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.164.19,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.243,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.163,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.212,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.164.241,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.164.232,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.165.238,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.84,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.165.141,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.165.99,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.80,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.36,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.165.42,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.42,47696,389,0,Normal
1619932203319,187.64.69.120,202.134.217.69,26492,53,0,Normal
1619932203341,103.94.129.236,133.52.163.71,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.163.60,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.165.4,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.165.56,47696,389,0,Normal
1619932203341,23.143.206.47,133.227.55.196,49194,38,0,Normal
1619932203341,103.94.129.236,133.52.165.109,47696,389,0,Normal
1619932203341,103.94.129.236,133.52.165.22,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.245,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.165.251,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.164.101,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.95,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.136,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.164.164,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.44,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.165.93,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.203,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.208,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.165.77,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.137,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.193,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.165.188,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.165.40,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.165.13,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.31,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.236,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.145,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.165.178,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.164.132,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.165.186,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.205,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.164.235,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.165.111,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.33,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.165.11,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.216,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.75,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.153,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.106,47696,389,0,Normal
1619932203342,103.94.129.236,133.52.163.231,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.182,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.52,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.249,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.164.108,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.105,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.165.39,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.165.84,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.62,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.45,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.190,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.156,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.135,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.164.85,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.165.255,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.175,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.123,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.165.152,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.43,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.165.136,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.165.50,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.109,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.165.57,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.77,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.164.4,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.165.139,47696,389,0,Normal
1619932203343,173.235.233.196,133.227.37.143,56446,875,0,Normal
1619932203343,103.94.129.236,133.52.165.12,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.165.31,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.172,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.53,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.162,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.165.234,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.120,47696,389,0,Normal
1619932203343,41.72.146.105,203.5.132.102,24994,8083,0,Normal
1619932203343,103.94.129.236,133.52.165.207,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.165.154,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.164.191,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.228,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.165.2,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.70,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.223,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.165.25,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.163.221,47696,389,0,Normal
1619932203343,103.94.129.236,133.52.165.145,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.165.37,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.163.240,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.165.82,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.163.3,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.165.51,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.166.240,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.165.63,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.164.38,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.165.225,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.163.197,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.165.185,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.163.224,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.165.26,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.164.140,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.165.113,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.163.194,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.162.150,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.163.171,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.163.204,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.165.54,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.162.186,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.165.28,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.165.137,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.163.254,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.165.53,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.162.210,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.165.125,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.164.185,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.165.88,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.164.62,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.162.154,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.163.244,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.163.8,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.163.86,47696,389,0,Normal
1619932203344,103.94.129.236,133.52.164.197,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.165.61,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.25,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.162.246,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.157,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.165.240,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.165.147,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.232,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.162.141,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.97,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.162.232,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.10,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.165.89,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.162.185,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.162.181,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.162.247,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.162.157,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.144,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.39,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.73,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.162.169,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.181,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.28,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.200,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.162.153,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.165.127,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.165.21,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.211,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.162.162,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.164.148,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.100,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.138,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.103,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.50,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.162.131,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.162.180,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.162.202,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.165.45,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.47,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.165.239,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.165.135,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.64,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.162.145,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.162.219,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.15,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.162.221,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.51,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.151,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.165.118,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.163.201,47696,389,0,Normal
1619932203345,103.94.129.236,133.52.165.23,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.163.49,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.162.156,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.165.38,47696,389,0,Normal
1619932203346,101.147.222.53,133.227.27.241,60232,445,0,Normal
1619932203346,103.94.129.236,133.52.165.27,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.165.34,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.163.20,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.163.74,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.163.48,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.163.139,47696,389,0,Normal
1619932203346,46.148.1.218,203.5.234.80,0,2048,0,Normal
1619932203346,103.94.129.236,133.52.162.201,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.162.242,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.163.152,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.163.107,47696,389,0,Normal
1619932203337,172.68.233.68,203.5.184.113,46799,53,0,Normal
1619932203346,103.94.129.236,133.52.165.122,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.163.82,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.163.196,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.162.214,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.163.22,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.163.164,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.162.188,47696,389,0,Normal
1619932203346,139.152.51.23,163.93.227.130,35202,5432,0,Normal
1619932203346,103.94.129.236,133.52.163.112,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.162.149,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.163.161,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.163.34,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.162.159,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.165.237,47696,389,0,Normal
1619932203346,111.197.104.175,202.25.85.217,31844,8611,0,Normal
1619932203346,103.94.129.236,133.52.163.32,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.162.240,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.162.114,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.162.151,47696,389,0,Normal
1619932203346,168.95.123.158,133.52.154.112,38674,2323,0,Normal
1619932203346,103.94.129.236,133.52.163.7,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.163.58,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.162.184,47696,389,0,Normal
1619932203346,103.94.129.236,133.52.163.114,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.140,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.246,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.162.166,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.127,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.168,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.162.172,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.165.92,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.165.49,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.187,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.165.14,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.189,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.24,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.162.115,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.102,47696,389,0,Normal
1619932200320,133.245.77.227,101.91.66.165,1194,65502,0,Normal
1619932203347,103.94.129.236,133.52.163.72,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.118,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.87,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.101,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.124,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.38,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.233,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.99,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.162.229,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.125,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.162.176,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.165.232,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.92,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.165.143,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.162.190,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.165.83,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.46,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.88,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.56,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.162.243,47696,389,0,Normal
1619932203347,103.94.129.236,133.52.163.134,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.163.67,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.163.1,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.165.81,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.165.105,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.163.191,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.162.189,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.163.242,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.162.236,47696,389,0,Normal
1619932203348,159.121.197.89,133.227.34.205,12638,980,0,Normal
1619932203348,103.94.129.236,133.52.163.248,47696,389,0,Normal
1619932203348,61.243.224.194,133.52.173.43,43302,5555,0,Normal
1619932203348,103.94.129.236,133.52.162.111,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.163.35,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.163.57,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.162.53,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.163.131,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.164.195,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.162.30,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.163.148,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.162.130,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.162.237,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.161.146,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.162.250,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.163.66,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.165.62,47696,389,0,Normal
1619932203348,103.94.129.236,133.52.165.66,47696,389,0,Normal
1619932203349,103.94.129.236,133.52.163.104,47696,389,0,Normal
1619932203349,103.94.129.236,133.52.163.90,47696,389,0,Normal
1619932203349,103.94.129.236,133.52.163.91,47696,389,0,Normal
1619932203349,103.94.129.236,133.52.163.119,47696,389,0,Normal
1619932203349,103.94.129.236,133.52.163.192,47696,389,0,Normal
1619932203349,103.94.129.236,133.52.162.91,47696,389,0,Normal
1619932203349,103.94.129.236,133.52.162.248,47696,389,0,Normal
1619932203349,103.94.129.236,133.52.163.93,47696,389,0,Normal
1619932203349,103.94.129.236,133.52.163.115,47696,389,0,Normal
1619932203349,146.72.239.203,133.52.119.238,1901,1900,0,Normal
1619932203349,103.94.129.236,133.52.164.77,47696,389,0,Normal
1619932203349,103.94.129.236,133.52.162.60,47696,389,0,Normal
1619932203349,103.94.129.236,133.52.164.56,47696,389,0,Normal
1619932203349,103.94.129.236,133.52.162.207,47696,389,0,Normal
1619932203349,103.94.129.236,133.52.162.187,47696,389,0,Normal
